id,date,cheveux,age,exp,salaire,sexe,diplome,specialite,note,dispo,embauche
8663,2010-04-06,blond,29.0,8.0,30332.0,M,master,geologie,83.04,non,0
8664,2012-11-18,blond,27.0,9.0,30658.0,M,licence,forage,72.17,non,0
8665,2011-11-15,chatain,33.0,13.0,34591.0,M,doctorat,geologie,88.53,oui,0
8666,2013-06-11,brun,50.0,8.0,31093.0,M,doctorat,detective,101.6,oui,0
8667,2014-07-11,blond,37.0,8.0,34244.0,M,bac,geologie,66.51,non,0
8668,2013-12-24,chatain,30.0,8.0,32018.0,M,master,geologie,60.19,non,0
8669,2013-09-30,brun,33.0,9.0,40055.0,F,master,detective,109.8,oui,0
8670,2012-01-28,,24.0,13.0,34561.0,F,licence,forage,90.87,non,0
8671,2013-09-07,brun,35.0,10.0,32876.0,M,master,detective,61.48,oui,0
8672,2010-07-05,chatain,35.0,10.0,32891.0,F,licence,forage,101.6,non,0
8673,2010-01-07,blond,47.0,15.0,32418.0,F,master,archeologie,119.43,oui,0
8674,2012-12-24,blond,45.0,11.0,33677.0,F,licence,detective,65.89,non,0
8675,2012-07-24,blond,31.0,12.0,36187.0,M,licence,detective,67.42,oui,0
8676,2014-12-31,brun,20.0,8.0,33371.0,M,licence,archeologie,74.85,non,1
8677,2014-01-16,chatain,36.0,10.0,34042.0,M,doctorat,geologie,70.18,oui,0
8678,2011-01-04,blond,44.0,11.0,39780.0,F,bac,detective,80.0,non,0
8679,2011-12-25,chatain,56.0,11.0,40201.0,M,doctorat,detective,56.28,oui,0
8680,2013-02-05,chatain,50.0,10.0,46601.0,M,licence,geologie,40.19,non,0
8681,2012-08-29,chatain,30.0,9.0,23666.0,F,doctorat,geologie,94.96,non,1
8682,2012-11-23,roux,30.0,6.0,33000.0,M,licence,geologie,70.03,non,0
8683,2011-12-21,chatain,29.0,8.0,31065.0,M,doctorat,geologie,79.42,oui,0
8684,2012-02-22,blond,32.0,11.0,33015.0,M,licence,geologie,84.9,non,0
8685,2011-12-15,brun,54.0,13.0,35999.0,M,licence,geologie,70.37,non,0
8686,2011-07-15,brun,46.0,5.0,36844.0,F,licence,geologie,78.03,non,0
8687,2011-07-29,blond,33.0,9.0,36525.0,F,licence,archeologie,89.86,oui,0
8688,2011-10-10,chatain,43.0,9.0,40393.0,F,master,geologie,84.61,non,0
8689,2010-04-19,chatain,27.0,11.0,38529.0,F,master,forage,72.93,oui,0
8690,2010-01-25,brun,34.0,10.0,32284.0,M,doctorat,geologie,74.7,oui,0
8691,2013-05-17,roux,35.0,9.0,,M,master,forage,104.19,oui,0
8692,2013-11-02,blond,43.0,12.0,36186.0,M,master,geologie,101.12,oui,1
8693,2013-04-04,roux,18.0,13.0,34996.0,M,licence,geologie,69.26,non,0
8694,2010-07-03,blond,55.0,14.0,38313.0,M,licence,forage,58.62,non,0
8695,2011-10-17,brun,16.0,13.0,41396.0,M,licence,geologie,56.43,non,0
8696,2013-08-31,blond,29.0,12.0,41579.0,M,licence,geologie,68.53,oui,0
8697,2011-05-19,chatain,57.0,8.0,32049.0,F,master,forage,60.15,non,1
8698,2012-09-06,brun,35.0,8.0,39134.0,M,licence,forage,76.12,non,1
8699,2011-03-12,blond,39.0,8.0,40410.0,M,bac,forage,67.84,non,0
8700,2014-07-08,brun,46.0,11.0,44600.0,M,licence,geologie,61.28,non,0
8701,2011-12-28,brun,21.0,14.0,41307.0,M,licence,geologie,44.79,non,0
8702,2014-11-03,chatain,28.0,7.0,28842.0,F,doctorat,detective,73.97,oui,0
8703,2014-03-31,chatain,26.0,12.0,30632.0,F,doctorat,geologie,89.88,non,0
8704,2013-11-09,brun,59.0,8.0,27555.0,M,doctorat,geologie,78.93,non,0
8705,2012-04-12,brun,34.0,9.0,29606.0,F,master,geologie,69.49,non,0
8706,2013-08-17,blond,22.0,9.0,34764.0,M,bac,geologie,77.94,non,0
8707,2010-10-12,chatain,35.0,7.0,32172.0,F,master,geologie,92.6,non,0
8708,2014-09-18,blond,31.0,6.0,36215.0,M,master,geologie,92.94,oui,0
8709,2014-03-12,chatain,44.0,8.0,33526.0,F,doctorat,detective,70.21,oui,0
8710,2011-03-18,chatain,34.0,11.0,35814.0,M,master,geologie,54.95,non,0
8711,2011-07-18,chatain,39.0,11.0,40689.0,M,licence,forage,29.64,non,0
8712,2014-11-21,blond,53.0,11.0,34839.0,M,master,geologie,96.13,oui,0
8713,2014-10-27,blond,34.0,11.0,30765.0,F,bac,detective,69.51,non,1
8714,2012-11-13,chatain,47.0,6.0,40878.0,M,licence,geologie,47.63,non,0
8715,2011-11-16,brun,32.0,14.0,34591.0,M,master,detective,76.6,oui,0
8716,2012-10-30,blond,41.0,8.0,33683.0,M,licence,geologie,76.36,non,1
8717,2014-03-14,brun,28.0,6.0,36909.0,M,doctorat,geologie,69.47,oui,1
8718,2013-06-06,brun,36.0,5.0,40841.0,M,master,forage,69.76,oui,0
8719,2010-01-22,roux,39.0,7.0,27010.0,M,bac,geologie,84.65,non,0
8720,2013-03-02,brun,42.0,4.0,32173.0,F,licence,geologie,71.03,non,1
8721,2011-09-05,brun,39.0,11.0,34855.0,F,master,detective,110.6,oui,0
8722,2013-10-02,blond,37.0,6.0,24554.0,F,licence,geologie,74.04,non,1
8723,2013-04-10,chatain,36.0,9.0,37729.0,M,master,geologie,77.61,oui,0
8724,2011-09-30,brun,29.0,9.0,34353.0,F,licence,geologie,85.51,non,0
8725,2011-05-07,chatain,41.0,4.0,33576.0,M,doctorat,geologie,80.04,oui,0
8726,2013-07-24,brun,23.0,11.0,25856.0,M,doctorat,detective,96.73,oui,0
8727,2010-11-05,brun,21.0,11.0,33554.0,F,master,detective,88.17,oui,0
8728,2011-05-15,blond,42.0,12.0,23969.0,M,doctorat,detective,107.45,oui,0
8729,2012-11-08,brun,45.0,9.0,38764.0,F,licence,detective,74.84,oui,0
8730,2014-01-13,brun,54.0,11.0,38153.0,M,licence,geologie,54.32,non,0
8731,2014-04-25,blond,47.0,8.0,33915.0,M,bac,detective,81.23,non,1
8732,2014-11-18,brun,37.0,12.0,35989.0,M,master,detective,68.73,oui,0
8733,2013-08-21,chatain,29.0,14.0,38673.0,M,master,geologie,51.77,non,0
8734,2013-07-28,blond,36.0,9.0,28932.0,M,licence,geologie,80.31,non,1
8735,2012-04-19,chatain,38.0,15.0,22212.0,M,,geologie,63.47,non,1
8736,2011-02-22,brun,45.0,14.0,34911.0,M,licence,geologie,63.77,non,0
8737,2014-06-06,blond,35.0,8.0,32953.0,M,licence,geologie,85.71,non,0
8738,2010-03-05,brun,44.0,7.0,38957.0,,licence,geologie,69.16,oui,1
8739,2012-04-07,roux,35.0,13.0,39084.0,M,bac,forage,56.37,oui,0
8740,2010-01-15,roux,36.0,9.0,34798.0,M,licence,forage,76.62,non,0
8741,2014-10-10,chatain,38.0,6.0,28914.0,F,master,forage,105.4,non,0
8742,2012-01-14,chatain,35.0,9.0,33414.0,M,master,geologie,48.22,non,0
8743,2013-03-02,chatain,31.0,10.0,31692.0,F,master,geologie,75.68,non,1
8744,2010-08-04,chatain,18.0,8.0,30627.0,M,master,geologie,61.34,non,0
8745,2012-05-19,chatain,50.0,5.0,38021.0,M,master,forage,59.88,oui,0
8746,2010-08-26,chatain,28.0,11.0,36778.0,M,master,forage,49.02,non,0
8747,2013-04-21,chatain,38.0,7.0,30365.0,F,licence,detective,57.18,non,1
8748,2013-09-08,blond,41.0,12.0,22669.0,M,master,geologie,77.57,non,0
8749,2011-11-24,brun,44.0,10.0,41431.0,F,master,archeologie,94.7,oui,0
8750,2012-05-27,chatain,37.0,8.0,36234.0,F,doctorat,forage,70.15,oui,0
8751,2011-10-21,chatain,27.0,7.0,39191.0,F,licence,archeologie,65.61,non,1
8752,2013-06-14,brun,28.0,13.0,30230.0,M,master,geologie,82.49,non,0
8753,2011-11-17,chatain,55.0,8.0,40985.0,F,licence,archeologie,67.9,oui,0
8754,2012-03-28,brun,24.0,6.0,26946.0,F,licence,detective,67.42,non,0
8755,2012-01-09,blond,23.0,7.0,35163.0,M,licence,forage,67.8,non,0
8756,2012-09-05,roux,32.0,15.0,37997.0,,bac,geologie,71.89,non,0
8757,2010-06-21,brun,47.0,16.0,23862.0,F,master,detective,92.0,non,0
8758,2010-08-23,blond,44.0,10.0,29574.0,F,master,detective,98.83,oui,0
8759,2013-10-07,blond,45.0,12.0,35314.0,F,licence,geologie,80.46,,0
8760,2011-09-22,brun,33.0,13.0,41571.0,,licence,geologie,69.72,oui,1
8761,2012-02-12,roux,42.0,13.0,36487.0,M,bac,forage,59.14,non,0
8762,2013-10-21,brun,40.0,7.0,47250.0,M,licence,detective,46.06,oui,0
8763,2013-07-19,roux,26.0,,41203.0,M,licence,detective,56.93,oui,0
8764,2010-09-15,brun,40.0,9.0,22335.0,M,master,geologie,92.97,non,0
8765,2012-02-29,blond,35.0,10.0,29737.0,M,master,forage,72.07,non,0
8766,2013-08-04,brun,35.0,3.0,30454.0,F,licence,detective,89.91,non,0
8767,2010-09-19,chatain,39.0,4.0,47401.0,F,licence,forage,70.91,non,0
8768,2011-04-02,blond,45.0,6.0,,M,licence,geologie,71.35,non,0
8769,2011-04-28,brun,41.0,12.0,35121.0,F,bac,forage,49.22,non,0
8770,2012-07-03,blond,39.0,4.0,29160.0,M,master,forage,80.23,oui,0
8771,2013-02-21,brun,26.0,11.0,33538.0,F,licence,geologie,88.3,non,0
8772,2013-07-29,brun,28.0,8.0,42587.0,M,licence,geologie,57.92,oui,0
8773,2011-11-15,brun,33.0,10.0,34619.0,F,licence,detective,73.07,non,0
8774,2013-03-31,blond,54.0,13.0,37903.0,F,licence,detective,91.51,oui,0
8775,2012-12-26,chatain,27.0,12.0,29072.0,F,doctorat,archeologie,84.83,oui,0
8776,2013-11-10,chatain,38.0,9.0,29770.0,F,doctorat,archeologie,109.29,oui,0
8777,2014-08-24,blond,40.0,13.0,20543.0,M,doctorat,geologie,86.12,non,1
8778,2013-07-15,brun,33.0,6.0,37923.0,F,licence,detective,93.51,oui,0
8779,2013-06-22,blond,46.0,12.0,34679.0,M,master,forage,100.79,oui,0
8780,2010-02-07,roux,44.0,13.0,39645.0,M,licence,detective,67.0,oui,0
8781,2013-03-29,blond,35.0,7.0,32124.0,F,bac,geologie,80.54,non,0
8782,2014-12-10,blond,35.0,12.0,35488.0,F,licence,detective,82.47,oui,0
8783,2010-04-05,brun,32.0,11.0,27954.0,F,master,forage,93.95,non,0
8784,2012-03-31,chatain,22.0,9.0,34524.0,M,doctorat,detective,82.99,oui,0
8785,2010-09-24,chatain,30.0,11.0,38332.0,M,master,geologie,91.83,oui,0
8786,2011-06-21,blond,36.0,11.0,33554.0,M,doctorat,detective,107.31,oui,0
8787,2014-01-15,blond,31.0,10.0,33030.0,M,master,forage,83.98,non,0
8788,2013-11-21,brun,27.0,6.0,41129.0,M,licence,geologie,82.89,non,0
8789,2010-07-16,brun,31.0,8.0,37355.0,M,licence,forage,58.43,non,0
8790,2012-02-11,brun,38.0,14.0,32584.0,F,licence,forage,69.79,non,0
8791,2012-02-22,chatain,49.0,10.0,33911.0,F,master,geologie,89.91,non,0
8792,2014-04-10,brun,23.0,10.0,40853.0,M,licence,forage,82.25,oui,0
8793,2010-10-07,blond,34.0,14.0,24473.0,M,master,geologie,79.98,non,0
8794,2012-08-02,blond,32.0,11.0,32201.0,F,bac,forage,79.12,non,0
8795,2013-08-01,roux,48.0,14.0,32978.0,M,licence,detective,66.16,oui,0
8796,2014-12-24,blond,34.0,9.0,34246.0,M,master,geologie,75.2,non,1
8797,2013-06-04,roux,25.0,11.0,43598.0,M,bac,forage,44.06,oui,0
8798,2012-05-13,chatain,21.0,5.0,35930.0,M,master,geologie,74.44,non,0
8799,2010-09-02,blond,36.0,10.0,25259.0,F,licence,geologie,105.7,non,0
8800,2014-11-24,brun,44.0,13.0,40061.0,,licence,forage,49.67,oui,0
8801,2013-10-16,blond,28.0,4.0,35614.0,F,licence,forage,88.88,oui,0
8802,2014-10-20,chatain,19.0,8.0,38412.0,,doctorat,detective,94.46,oui,0
8803,2011-11-08,roux,26.0,11.0,29260.0,M,licence,geologie,75.27,non,0
8804,2013-05-28,brun,25.0,8.0,35038.0,M,master,geologie,73.92,non,0
8805,2014-04-29,brun,41.0,10.0,33775.0,F,master,detective,86.51,non,0
8806,2011-02-10,brun,30.0,12.0,34011.0,M,master,geologie,87.16,non,0
8807,2010-01-05,brun,47.0,11.0,44957.0,F,bac,geologie,58.28,non,0
8808,2012-11-10,blond,51.0,9.0,39618.0,F,bac,forage,70.12,non,0
8809,2013-02-03,brun,37.0,6.0,37061.0,M,master,forage,85.94,oui,0
8810,2012-06-20,chatain,38.0,12.0,41452.0,F,licence,forage,78.43,non,0
8811,2013-03-06,blond,32.0,10.0,34336.0,M,master,geologie,88.96,oui,1
8812,2014-12-03,blond,41.0,5.0,31500.0,F,licence,forage,79.14,non,0
8813,2010-09-04,brun,45.0,12.0,35115.0,F,licence,geologie,74.54,non,0
8814,2010-01-26,blond,32.0,10.0,33886.0,M,licence,geologie,90.39,non,0
8815,2011-01-04,chatain,36.0,8.0,32779.0,M,doctorat,geologie,98.84,oui,0
8816,2012-07-10,brun,33.0,12.0,,F,bac,geologie,81.33,non,0
8817,2011-12-16,roux,30.0,9.0,41418.0,M,licence,geologie,95.91,oui,1
8818,2012-12-13,chatain,53.0,5.0,45404.0,F,licence,detective,,oui,0
8819,2010-04-25,brun,55.0,7.0,26720.0,M,doctorat,geologie,88.99,non,0
8820,2013-11-26,brun,40.0,9.0,29475.0,M,doctorat,forage,84.19,oui,0
8821,2013-10-23,roux,40.0,8.0,31560.0,M,doctorat,geologie,92.53,oui,1
8822,2011-04-14,brun,31.0,10.0,36246.0,M,licence,geologie,61.56,non,0
8823,2014-06-02,brun,38.0,8.0,,F,master,detective,87.13,oui,0
8824,2014-05-13,blond,22.0,15.0,31388.0,F,master,geologie,98.05,non,0
8825,2011-08-12,brun,33.0,13.0,29013.0,M,master,geologie,77.84,non,0
8826,2013-07-21,blond,41.0,8.0,23648.0,M,doctorat,geologie,95.71,non,0
8827,2012-01-28,chatain,23.0,11.0,36459.0,,master,forage,71.07,oui,1
8828,2013-10-15,brun,44.0,6.0,36651.0,M,licence,forage,49.85,non,0
8829,2011-04-21,brun,38.0,11.0,36848.0,M,master,geologie,76.71,oui,0
8830,2010-03-06,brun,50.0,4.0,39939.0,M,licence,detective,76.52,oui,0
8831,2014-01-25,chatain,37.0,3.0,35645.0,M,doctorat,forage,77.75,oui,0
8832,2011-01-04,chatain,29.0,8.0,33556.0,F,master,detective,112.71,oui,0
8833,2014-01-14,blond,42.0,3.0,36135.0,M,bac,geologie,41.17,non,0
8834,2013-02-20,brun,29.0,9.0,36311.0,F,master,detective,70.81,oui,0
8835,2011-08-06,brun,34.0,7.0,39253.0,F,licence,detective,,non,1
8836,2010-05-10,brun,24.0,9.0,39246.0,F,bac,forage,72.82,non,0
8837,2011-05-23,chatain,15.0,9.0,33724.0,F,master,forage,53.96,non,0
8838,2011-01-15,chatain,35.0,7.0,43363.0,F,doctorat,forage,91.07,oui,0
8839,2010-11-30,chatain,31.0,9.0,44815.0,M,licence,geologie,38.09,non,0
8840,2010-11-18,blond,40.0,11.0,29577.0,M,licence,geologie,86.01,non,0
8841,2013-01-23,brun,43.0,10.0,45073.0,M,licence,geologie,65.59,oui,0
8842,2013-08-08,brun,23.0,11.0,40878.0,M,master,detective,49.78,oui,0
8843,2011-03-03,chatain,23.0,6.0,36879.0,F,bac,archeologie,61.56,non,1
8844,2011-01-28,brun,35.0,13.0,33509.0,F,master,archeologie,79.23,oui,0
8845,2013-02-03,brun,37.0,12.0,42028.0,F,licence,archeologie,65.93,oui,0
8846,2014-11-17,brun,40.0,6.0,39248.0,M,licence,detective,60.92,oui,0
8847,2012-12-14,brun,47.0,8.0,42002.0,M,doctorat,geologie,82.4,oui,1
8848,2011-09-12,chatain,25.0,7.0,39814.0,M,master,detective,51.99,oui,0
8849,2011-03-04,blond,47.0,17.0,36491.0,M,master,geologie,63.94,oui,0
8850,2012-12-16,brun,32.0,14.0,39767.0,F,licence,archeologie,85.08,oui,0
8851,2010-01-10,chatain,44.0,11.0,34529.0,M,master,geologie,70.39,oui,0
8852,2010-11-11,chatain,27.0,9.0,37849.0,M,doctorat,geologie,80.51,oui,0
8853,2010-01-23,brun,23.0,11.0,28054.0,M,master,forage,83.94,non,0
8854,2010-12-21,chatain,46.0,10.0,40988.0,M,bac,geologie,41.39,non,0
8855,2010-01-31,brun,31.0,10.0,39232.0,F,licence,detective,85.99,oui,0
8856,2014-03-10,blond,47.0,6.0,38115.0,M,bac,forage,57.72,non,0
8857,2012-10-15,brun,39.0,11.0,41368.0,M,licence,forage,61.08,oui,0
8858,2012-09-15,brun,50.0,12.0,35760.0,M,doctorat,geologie,80.43,oui,0
8859,2012-10-26,blond,41.0,14.0,27540.0,M,licence,geologie,58.77,non,0
8860,2010-07-12,chatain,50.0,12.0,34535.0,F,licence,archeologie,48.99,non,1
8861,2011-07-30,blond,37.0,5.0,37432.0,M,licence,geologie,74.73,non,0
8862,2011-11-11,blond,18.0,3.0,39898.0,F,licence,geologie,86.89,oui,1
8863,2012-10-03,blond,42.0,9.0,39277.0,M,master,geologie,64.58,oui,1
8864,2013-04-11,brun,46.0,11.0,32904.0,F,master,archeologie,108.18,oui,0
8865,2012-05-10,roux,41.0,5.0,37850.0,M,licence,forage,72.64,oui,0
8866,2012-01-09,blond,16.0,9.0,32890.0,M,licence,geologie,77.22,non,0
8867,2011-10-13,blond,49.0,6.0,,M,licence,detective,58.09,oui,0
8868,2014-03-12,brun,32.0,9.0,35493.0,M,master,geologie,85.22,oui,1
8869,2011-03-07,blond,29.0,13.0,25274.0,M,master,geologie,98.86,non,0
8870,2010-12-12,blond,38.0,2.0,37763.0,M,master,detective,76.14,oui,0
8871,2011-12-16,blond,31.0,11.0,40831.0,M,licence,forage,76.06,oui,0
8872,2012-04-03,brun,58.0,8.0,29685.0,F,doctorat,detective,113.21,oui,0
8873,2013-07-17,blond,35.0,10.0,36501.0,M,licence,detective,75.1,oui,0
8874,2011-01-26,chatain,47.0,10.0,30224.0,M,doctorat,geologie,88.89,oui,0
8875,2012-07-01,roux,35.0,10.0,45342.0,M,bac,geologie,37.67,non,0
8876,2014-06-21,brun,28.0,8.0,39431.0,F,master,detective,87.0,oui,0
8877,2013-03-20,chatain,25.0,4.0,40433.0,M,master,forage,69.13,oui,0
8878,2010-03-17,brun,14.0,10.0,,F,master,geologie,103.38,non,0
8879,2010-04-01,blond,,13.0,39397.0,M,licence,forage,75.74,oui,0
8880,2011-01-28,brun,43.0,11.0,33266.0,,doctorat,detective,92.53,oui,0
8881,2013-05-04,blond,63.0,,43645.0,M,bac,geologie,37.3,non,0
8882,2012-08-29,brun,32.0,14.0,37446.0,M,master,geologie,,oui,0
8883,2010-09-30,chatain,51.0,,31728.0,M,master,geologie,69.96,non,0
8884,2011-09-11,chatain,21.0,8.0,41304.0,F,master,forage,81.01,oui,0
8885,2012-09-30,brun,27.0,5.0,42362.0,M,licence,geologie,56.64,non,0
8886,2010-05-15,chatain,50.0,12.0,34402.0,F,master,archeologie,72.77,oui,0
8887,2014-06-03,blond,26.0,9.0,36614.0,M,bac,geologie,62.8,non,0
8888,2014-02-26,blond,25.0,12.0,31625.0,F,master,detective,106.62,oui,0
8889,2012-04-02,blond,43.0,6.0,43330.0,M,licence,detective,43.79,oui,0
8890,2013-08-12,chatain,48.0,8.0,38572.0,F,licence,geologie,,non,0
8891,2014-07-31,blond,33.0,10.0,33116.0,F,licence,forage,74.49,non,0
8892,2011-01-22,brun,36.0,7.0,28601.0,M,doctorat,detective,84.53,oui,0
8893,2014-01-30,brun,33.0,11.0,28218.0,F,master,forage,90.52,non,0
8894,2011-01-02,brun,24.0,13.0,37602.0,F,licence,detective,59.29,non,0
8895,2011-06-25,brun,26.0,12.0,38369.0,F,bac,forage,56.17,non,0
8896,2013-04-09,chatain,39.0,14.0,28850.0,F,doctorat,forage,115.62,non,0
8897,2011-07-05,blond,19.0,12.0,33282.0,M,master,forage,63.6,non,0
8898,2012-01-01,blond,39.0,10.0,33293.0,F,licence,detective,64.12,non,0
8899,2013-08-08,blond,37.0,11.0,36065.0,M,licence,forage,68.8,non,0
8900,2014-04-09,brun,46.0,8.0,39588.0,F,master,detective,93.33,oui,0
8901,2012-10-29,blond,33.0,13.0,42884.0,M,bac,geologie,53.32,non,0
8902,2012-02-29,blond,21.0,12.0,35459.0,M,licence,geologie,55.85,non,0
8903,2014-05-29,blond,26.0,6.0,35125.0,M,master,geologie,78.33,oui,0
8904,2013-10-10,blond,34.0,7.0,40818.0,M,doctorat,geologie,89.28,oui,1
8905,2011-05-27,roux,18.0,11.0,29426.0,F,licence,detective,66.11,non,0
8906,2014-04-15,chatain,44.0,7.0,36341.0,F,master,detective,96.1,oui,0
8907,2010-02-19,chatain,35.0,7.0,35978.0,M,licence,detective,68.59,non,1
8908,2012-05-28,brun,17.0,10.0,38641.0,M,licence,geologie,77.69,non,0
8909,2010-09-20,chatain,30.0,10.0,35416.0,M,doctorat,geologie,91.55,oui,0
8910,2013-01-15,blond,35.0,2.0,34726.0,M,master,geologie,88.56,oui,1
8911,2010-12-13,blond,40.0,10.0,23235.0,F,master,geologie,117.94,non,0
8912,2012-02-06,brun,14.0,7.0,37803.0,M,licence,forage,61.46,,0
8913,2013-09-07,chatain,12.0,10.0,34320.0,M,master,geologie,61.96,non,0
8914,2013-12-28,,,9.0,37719.0,M,licence,geologie,50.92,non,0
8915,2013-01-22,brun,45.0,11.0,24645.0,F,master,detective,84.97,non,0
8916,2011-03-12,chatain,28.0,4.0,37184.0,M,doctorat,geologie,70.98,oui,0
8917,2014-11-17,roux,52.0,11.0,33713.0,M,bac,geologie,58.67,non,0
8918,2013-11-04,roux,40.0,13.0,42819.0,M,bac,detective,60.99,non,0
8919,2014-06-25,chatain,43.0,7.0,37322.0,M,doctorat,forage,89.03,oui,0
8920,2014-08-22,brun,28.0,7.0,34851.0,M,master,geologie,77.05,oui,0
8921,2012-12-15,blond,29.0,13.0,40157.0,M,licence,detective,75.02,oui,0
8922,2010-10-17,brun,32.0,6.0,36321.0,F,licence,forage,97.52,oui,0
8923,2013-08-01,chatain,26.0,12.0,37595.0,M,master,geologie,68.93,oui,1
8924,2011-01-25,chatain,39.0,13.0,40057.0,F,master,detective,58.31,oui,0
8925,2010-09-04,roux,30.0,7.0,36542.0,F,licence,forage,94.45,oui,0
8926,2012-03-16,brun,36.0,13.0,33114.0,M,master,geologie,62.65,non,0
8927,2013-11-09,blond,49.0,8.0,31559.0,M,master,geologie,76.63,non,0
8928,2014-10-27,brun,29.0,10.0,24327.0,F,master,geologie,86.58,non,0
8929,2012-08-16,blond,44.0,11.0,36671.0,M,licence,geologie,84.08,oui,1
8930,2010-04-17,blond,47.0,12.0,41104.0,M,licence,forage,52.06,oui,0
8931,2012-08-15,brun,44.0,7.0,39383.0,F,licence,forage,91.77,non,0
8932,2013-04-17,chatain,23.0,12.0,34510.0,F,master,forage,74.02,non,0
8933,2013-08-19,brun,17.0,15.0,38603.0,M,master,detective,69.07,oui,0
8934,2014-07-05,blond,46.0,14.0,25458.0,M,doctorat,detective,125.36,oui,0
8935,2011-02-12,brun,31.0,12.0,33373.0,M,master,detective,79.7,oui,0
8936,2011-07-03,chatain,38.0,13.0,40841.0,F,master,archeologie,69.08,oui,0
8937,2010-01-30,chatain,27.0,11.0,33525.0,M,,geologie,64.0,non,0
8938,2014-12-19,roux,35.0,11.0,32521.0,M,bac,geologie,55.68,non,0
8939,2011-12-12,chatain,26.0,8.0,35982.0,F,master,archeologie,69.75,oui,0
8940,2012-09-14,brun,20.0,13.0,35683.0,M,master,geologie,71.67,non,1
8941,2010-12-26,brun,33.0,15.0,33155.0,F,licence,geologie,86.51,non,0
8942,2012-10-06,brun,22.0,10.0,28864.0,F,master,detective,91.4,non,0
8943,2010-10-20,chatain,39.0,11.0,34346.0,F,master,detective,87.67,non,0
8944,2013-11-09,blond,37.0,8.0,39419.0,F,bac,detective,57.41,non,0
8945,2013-09-06,brun,19.0,8.0,40452.0,F,licence,detective,70.86,oui,1
8946,2012-11-23,brun,26.0,15.0,46482.0,M,bac,detective,22.28,oui,1
8947,2014-01-08,brun,29.0,10.0,44752.0,M,licence,forage,42.13,oui,0
8948,2010-05-01,brun,34.0,8.0,34195.0,M,licence,geologie,55.74,non,0
8949,2013-03-06,brun,47.0,11.0,46664.0,M,licence,forage,41.75,oui,0
8950,2011-01-20,blond,35.0,13.0,32200.0,M,licence,detective,98.4,non,1
8951,2011-08-21,blond,31.0,12.0,42802.0,M,licence,detective,86.15,oui,0
8952,2012-10-03,brun,42.0,6.0,30477.0,M,master,geologie,73.06,non,0
8953,2014-06-04,brun,14.0,4.0,31930.0,M,master,forage,77.04,oui,0
8954,2014-12-19,blond,42.0,9.0,24809.0,F,licence,geologie,103.5,non,0
8955,2014-12-05,blond,42.0,10.0,25809.0,F,bac,geologie,82.09,non,1
8956,2010-10-20,blond,44.0,6.0,35905.0,M,licence,geologie,69.22,non,0
8957,2012-05-12,brun,29.0,7.0,26563.0,M,master,geologie,69.57,non,1
8958,2012-09-05,chatain,41.0,15.0,41531.0,F,licence,detective,68.01,oui,1
8959,2011-06-28,brun,34.0,9.0,40210.0,M,licence,forage,65.23,oui,0
8960,2011-01-12,chatain,33.0,9.0,41171.0,F,licence,forage,61.77,non,0
8961,2012-06-04,chatain,26.0,6.0,36439.0,F,master,detective,76.54,non,0
8962,2014-05-28,brun,47.0,13.0,34879.0,M,licence,geologie,63.51,non,0
8963,2012-09-08,blond,44.0,8.0,32421.0,M,master,forage,77.47,oui,0
8964,2010-03-06,roux,34.0,10.0,28847.0,F,licence,geologie,112.89,non,0
8965,2010-09-28,brun,36.0,7.0,28348.0,M,licence,detective,,non,1
8966,2010-07-31,roux,43.0,10.0,38337.0,,licence,forage,92.7,oui,1
8967,2011-12-11,chatain,33.0,12.0,41988.0,M,licence,geologie,72.49,non,0
8968,2011-07-24,brun,50.0,10.0,32733.0,M,master,detective,77.13,oui,0
8969,2013-05-05,chatain,30.0,11.0,34577.0,F,master,geologie,81.4,non,0
8970,2011-08-08,roux,30.0,7.0,46924.0,M,bac,detective,75.48,oui,0
8971,2014-01-03,blond,38.0,10.0,38414.0,M,licence,detective,73.06,oui,0
8972,2010-04-12,blond,39.0,7.0,29340.0,M,licence,geologie,45.93,non,0
8973,2014-06-13,chatain,22.0,10.0,43700.0,M,licence,geologie,63.54,non,0
8974,2014-06-12,chatain,20.0,9.0,36911.0,F,master,detective,89.13,oui,0
8975,2010-12-24,chatain,39.0,11.0,43996.0,M,licence,geologie,38.43,non,0
8976,2013-04-25,blond,35.0,11.0,35637.0,F,bac,geologie,68.59,non,0
8977,2014-06-15,chatain,30.0,,34197.0,M,doctorat,geologie,71.34,non,0
8978,2012-06-10,roux,58.0,10.0,36125.0,F,licence,archeologie,84.98,oui,0
8979,2014-10-29,brun,25.0,12.0,39083.0,M,licence,geologie,64.32,non,1
8980,2011-09-27,blond,41.0,7.0,30924.0,F,master,detective,99.36,non,0
8981,2011-05-11,blond,30.0,4.0,33254.0,M,master,forage,86.7,oui,0
8982,2014-05-09,blond,35.0,7.0,29425.0,F,doctorat,forage,109.79,oui,0
8983,2014-07-16,brun,37.0,12.0,29305.0,F,master,geologie,85.08,non,0
8984,2011-03-29,chatain,25.0,12.0,28404.0,F,master,forage,102.42,non,0
8985,2013-04-28,chatain,35.0,7.0,32655.0,F,master,detective,71.19,,0
8986,2011-07-28,roux,45.0,11.0,32719.0,M,bac,geologie,59.53,non,0
